Cartório,Qtd. Nascimentos informados por arquivo,Qtd. Casamentos informados por arquivo,Qtd. Óbitos informados por arquivo,Qtd. Nascimentos informados on-line,Qtd. Casamentos informados on-line,Qtd. Óbitos informados on-line,Qtd. Nascimentos informados por outros meios,Qtd. Casamentos informados por outros meios,Qtd. Óbitos informados por outros meios,Qtd. Nascimentos informados pelo SISOBI,Qtd. Casamentos informados pelo SISOBI,Qtd. Óbitos informados pelo SISOBI
77818,155,13,50,0,0,0,0,0,0,0,0,0
77891,1124,239,286,0,0,96,0,0,0,0,0,0
77917,0,0,0,0,0,142,0,0,0,0,0,0
77925,0,0,280,0,0,0,0,0,0,0,0,0
77933,144,12,54,0,0,37,0,0,0,0,0,0
77958,346,46,132,52,11,25,0,0,0,0,0,0
77974,158,25,353,0,0,224,0,0,0,0,0,0
77990,1210,216,289,114,11,23,0,0,0,0,0,0
78022,694,49,204,0,0,0,0,0,0,0,0,0
78063,94,0,49,0,0,0,0,0,0,0,0,0
78089,0,0,8,0,0,0,0,0,0,0,0,0
78121,211,29,35,0,0,75,0,0,0,0,0,0
78147,732,60,188,0,0,6,0,0,0,0,0,0
78154,107,8,19,0,0,5,0,0,0,0,0,0
78162,211,19,8,0,0,109,0,0,0,0,0,0
78212,975,155,242,0,0,0,0,0,0,0,0,0
78220,243,62,87,0,0,0,0,0,0,0,0,0
78253,165,27,46,0,0,4,0,0,0,0,0,0
78279,387,139,83,0,0,0,0,0,0,0,0,0
78311,132,44,38,0,0,90,0,0,0,0,0,0
78345,314,34,84,54,3,27,0,0,0,0,0,0
78360,125,21,35,0,0,0,0,0,0,0,0,0
78386,218,30,66,0,0,0,0,0,0,0,0,0
78436,595,73,190,0,0,0,0,0,0,0,0,0
78451,214,18,61,224,19,75,0,0,0,0,0,0
78469,2218,344,598,0,0,70,0,0,0,0,0,0
78527,260,27,81,30,4,9,0,0,0,0,0,0
78535,67,21,25,31,6,3,0,0,0,0,0,0
78592,1269,197,363,0,0,1,0,0,0,0,0,0
78667,83,10,18,0,0,4,0,0,0,0,0,0
78758,702,73,102,9,0,31,0,0,0,0,0,0
78808,1286,293,532,0,0,0,0,0,0,0,0,0
78857,483,86,249,7,13,1,0,0,0,0,0,0
78865,449,57,138,0,0,0,0,0,0,0,0,0
78873,362,59,116,0,0,35,0,0,0,0,0,0
78899,175,3,36,0,0,0,0,0,0,0,0,0
78907,817,45,128,0,0,0,0,0,0,0,0,0
78972,1349,629,920,1,1,18,0,0,0,0,0,0
78980,1091,1605,5387,0,0,4,0,0,0,0,0,0
79004,417,50,103,7,0,13,0,0,0,0,0,0
79053,0,0,0,189,1,48,0,0,0,0,0,0
79095,1311,372,544,325,39,169,0,0,0,0,0,0
79103,423,43,111,0,0,0,0,0,0,0,0,0
79145,14,8,4,160,26,55,0,0,0,0,0,0
79186,482,55,78,0,0,0,0,0,0,0,0,0
79202,364,70,297,0,0,16,0,0,0,0,0,0
79244,143,22,31,0,0,0,0,0,0,0,0,0
79277,446,199,164,0,0,0,0,0,0,0,0,0
79285,577,149,42,173,50,149,0,0,0,0,0,0
79293,0,0,0,0,4,322,0,0,0,0,0,0
79301,695,88,167,2,10,76,0,0,0,0,0,0
79319,767,136,275,57,7,41,0,0,0,0,0,0
79327,0,0,0,1,0,59,0,0,0,0,0,0
79335,1489,241,162,63,0,181,0,0,0,0,0,0
79376,1128,252,641,86,19,60,0,0,0,0,0,0
79384,129,16,48,61,2,22,0,0,0,0,0,0
79392,0,0,0,1311,83,213,0,0,0,0,0,0
79400,121,6,27,27,0,6,0,0,0,0,0,0
79418,112,25,32,1,0,18,0,0,0,0,0,0
79426,138,33,40,2,1,1,0,0,0,0,0,0
79467,0,0,0,145,0,42,0,0,0,0,0,0
79475,0,0,0,0,0,103,0,0,0,0,0,0
79483,7,0,6,50,49,25,0,0,0,0,0,0
79491,96,1,26,0,0,0,0,0,0,0,0,0
79517,285,8,65,0,0,0,0,0,0,0,0,0
79525,0,0,0,0,0,41,0,0,0,0,0,0
79533,169,123,34,0,0,42,0,0,0,0,0,0
79558,1,0,0,0,0,0,0,0,0,0,0,0
79574,1648,144,466,0,2,4,0,0,0,0,0,0
79590,1590,499,940,2,8,18,0,0,0,0,0,0
79616,258,4,40,0,0,54,0,0,0,0,0,0
79640,865,855,5870,0,1,0,0,0,0,0,0,0
79806,0,0,0,636,290,252,0,0,0,0,0,0
79848,13637,4897,7632,0,0,0,0,0,0,0,0,0
79871,7808,1478,3853,1,0,6,0,0,0,0,0,0
79889,9514,3365,5757,8,1,13,0,0,0,0,0,0
79897,11062,3072,4101,58,13,25,0,0,0,0,0,0
79921,7214,2214,3569,1,0,0,0,0,0,0,0,10035
79939,6095,566,4457,6,0,2,0,0,0,0,0,3075
79947,5071,989,2794,0,3,21,0,0,0,0,0,0
79954,0,0,0,623,252,117,0,0,0,0,0,0
80176,4836,1547,2166,0,0,0,0,0,0,0,0,0
80267,2686,536,1249,0,0,3,0,0,0,0,0,0
80275,6846,3114,3297,0,0,3,0,0,0,0,0,6614
80457,7549,322,489,7,10,96,0,0,0,0,0,0
80523,660,496,149,0,0,0,0,0,0,0,0,0
80614,8914,4331,6236,2,0,5,0,0,0,0,0,0
80663,0,0,0,125,178,18,0,0,0,0,0,0
80671,0,0,0,47,31,12,0,0,0,0,0,0
80705,64,51,38,138,60,64,0,0,0,0,0,0
80713,4,0,0,32,23,10,0,0,0,0,0,0
80820,243,63,104,55,19,18,0,0,0,0,0,0
80838,0,0,0,278,63,28,0,0,0,0,0,0
80846,1,0,2,27,39,39,0,0,0,0,0,0
80853,1356,349,3084,7,1,0,0,0,0,0,0,0
80861,132,41,10,4,4,16,0,0,0,0,0,0
80945,11,4,0,323,192,122,0,0,0,0,0,0
80960,95,25,17,0,0,0,0,0,0,0,0,0
80986,0,0,0,83,66,13,0,0,0,0,0,0
80994,125,79,25,0,0,0,0,0,0,0,0,0
81000,56,93,14,0,0,0,0,0,0,0,0,0
81018,87,24,25,0,3,4,0,0,0,0,0,0
81026,2803,948,2390,0,0,0,0,0,0,0,0,0
81034,93,24,23,53,17,23,0,0,0,0,0,0
81042,333,197,183,0,0,0,0,0,0,0,0,0
81059,769,539,282,44,8,10,0,0,0,0,0,0
81067,0,0,0,84,48,27,0,0,0,0,0,0
81075,853,839,220,10,6,1,0,0,0,0,0,0
81141,0,0,0,49,10,7,0,0,0,0,0,0
81166,0,0,0,80,45,38,0,0,0,0,0,0
81174,8,11,15,1,2,2,0,0,0,0,0,0
81182,0,0,1,0,0,0,0,0,0,0,0,0
81190,0,0,0,3,4,1,0,0,0,0,0,0
81208,0,0,0,52,169,18,0,0,0,0,0,0
81216,0,0,0,67,95,13,0,0,0,0,0,0
81273,5719,288,2723,0,0,1,0,0,0,0,0,0
81281,800,206,270,0,0,0,0,0,0,0,0,0
81299,0,0,0,297,146,159,0,0,0,0,0,0
81307,0,0,0,133,101,150,0,0,0,0,0,0
81315,502,276,183,10,1,6,0,0,0,0,0,0
81323,241,86,71,0,0,0,0,0,0,0,0,0
81331,1315,408,651,1,0,4,0,0,0,0,0,0
81349,263,105,52,14,3,0,0,0,0,0,0,0
81356,44,91,42,15,15,9,0,0,0,0,0,0
81364,544,92,217,0,0,0,1,0,0,0,0,0
81372,0,0,0,156,136,108,0,0,0,0,0,0
81398,581,372,218,0,7,8,0,0,0,0,0,0
81422,417,181,167,0,0,24,0,0,0,0,0,0
81430,839,190,232,0,0,0,0,0,0,0,0,0
81448,392,212,136,0,1,2,0,0,0,0,0,0
81455,222,80,32,6,15,17,0,0,0,0,0,0
81463,0,0,0,99,27,25,0,0,0,0,0,0
81489,333,152,69,0,0,0,0,0,0,0,0,0
81497,2,2,0,23,12,15,0,0,0,0,0,0
81505,0,0,0,9,5,3,0,0,0,0,0,0
81521,0,0,0,190,62,68,0,0,0,0,0,0
81547,0,0,0,19,17,4,0,0,0,0,0,0
81554,13,12,14,0,0,0,0,0,0,0,0,0
81570,0,0,0,71,52,22,0,0,0,0,0,0
81588,0,0,0,81,45,29,0,0,0,0,0,0
81596,520,92,123,35,13,68,0,0,0,0,0,0
81604,74,28,24,93,43,28,0,0,0,0,0,0
81612,0,0,0,78,74,22,0,0,0,0,0,0
81620,0,0,0,192,45,75,0,0,0,0,0,0
81638,117,55,57,32,5,10,0,0,0,0,0,0
81646,38,11,10,15,10,4,0,0,0,0,0,0
81653,95,126,64,51,26,22,0,0,0,0,0,0
81661,0,0,0,555,232,200,0,0,0,0,0,0
81679,534,188,170,0,0,0,0,0,0,0,0,0
81687,4038,678,1545,16,27,4,0,0,0,0,0,0
81695,3265,1384,3000,1,1,25,0,0,0,0,0,0
81703,110,15,15,42,51,43,0,0,0,0,0,0
81711,13,5,3,265,90,61,0,0,0,0,0,0
81729,1385,449,570,0,0,0,0,0,0,0,0,0
81737,635,90,162,0,0,0,0,0,0,0,0,0
81745,0,0,0,461,151,121,0,0,0,0,0,0
81752,0,0,0,28,0,103,0,0,0,0,0,0
81760,287,149,335,1,0,6,0,0,0,0,0,0
81778,496,257,303,21,11,29,0,0,0,0,0,0
81786,797,999,580,0,0,0,0,0,0,0,0,0
81794,1760,1100,598,58,53,13,0,0,0,0,0,0
81992,268,73,109,0,0,0,0,0,0,0,0,0
82024,233,89,32,0,0,0,0,0,0,0,0,0
82040,113,61,27,13,3,1,0,0,0,0,0,0
82057,0,0,0,39,13,15,0,0,0,0,0,0
82065,0,0,0,9,1,16,0,0,0,0,0,0
82073,755,535,140,0,0,8,0,0,0,0,0,0
82081,711,847,248,0,1,0,0,0,0,0,0,0
82115,0,0,0,23,45,26,0,0,0,0,0,0
82123,91,18,29,0,0,0,0,0,0,0,0,0
82131,262,212,109,0,0,1,0,0,0,0,0,0
82164,256,70,41,0,0,0,0,0,0,0,0,0
82172,416,322,159,9,10,5,0,0,0,0,0,0
82180,492,211,213,6,0,0,0,0,0,0,0,0
82198,64,39,27,0,0,0,0,0,0,0,0,0
82206,131,25,32,2,0,1,0,0,0,0,0,0
82230,412,255,77,0,0,0,0,0,0,0,0,0
82255,0,0,0,3,1,2,0,0,0,0,0,0
82263,205,80,88,0,0,0,0,0,0,0,0,0
82271,46,53,12,47,44,25,0,0,0,0,0,0
82289,0,0,0,58,23,12,0,0,0,0,0,0
82297,53,46,67,0,0,0,0,0,0,0,0,0
82313,0,0,0,216,53,25,0,0,0,0,0,0
82321,0,0,0,121,25,32,0,0,0,0,0,0
82339,0,0,0,5,3,5,0,0,0,0,0,0
82354,335,247,59,0,0,1,0,0,0,0,0,0
82362,99,35,19,18,6,4,0,0,0,0,0,0
82370,373,616,195,0,0,0,0,0,0,0,0,0
82388,22,8,3,0,0,0,0,0,0,0,0,0
82396,176,90,28,0,0,3,0,0,0,0,0,0
82404,572,551,461,0,18,8,0,0,0,0,0,0
82412,117,132,261,8,6,9,0,0,0,0,0,0
82420,14,29,11,13,91,87,0,0,0,0,0,0
82438,0,0,0,21,18,20,0,0,0,0,0,0
82446,1467,1776,749,88,186,26,0,0,0,0,0,0
82453,62,13,11,222,103,74,0,0,0,0,0,0
82461,1323,1891,4653,6,1,3,0,0,0,0,0,0
82479,4189,951,1271,11,6,2,0,0,0,0,0,0
82495,558,488,282,1,0,1,0,0,0,0,0,0
82503,171,90,33,0,0,2,0,0,0,0,0,0
82529,0,0,0,39,49,56,0,0,0,0,0,0
82537,509,194,258,0,0,0,0,0,0,0,0,0
82545,118,100,48,86,63,28,0,0,0,0,0,0
82552,0,0,0,1,5,3,0,0,0,0,0,0
82578,0,0,0,75,110,118,0,0,0,0,0,0
82586,0,0,0,344,144,102,0,0,0,0,0,0
82594,287,122,212,0,0,0,0,0,0,0,0,0
82602,0,0,0,268,148,144,0,0,0,0,0,0
82610,3936,521,678,1,0,3,0,0,0,0,0,0
82628,497,213,151,0,0,0,0,0,0,0,0,0
82636,182,97,77,0,0,0,0,0,0,0,0,0
82644,938,438,566,0,2,5,0,0,0,0,0,0
82727,47,26,19,0,0,0,0,0,0,0,0,0
82743,18,15,11,46,42,28,0,0,0,0,0,0
82750,412,93,143,0,0,0,0,0,0,0,0,0
82776,372,251,97,0,0,0,0,0,0,0,0,0
82784,95,72,51,1,0,1,0,0,0,0,0,0
82792,30,10,10,10,1,5,0,0,0,0,0,0
82800,49,49,52,1,1,0,0,0,0,0,0,0
82818,1069,276,381,0,0,0,0,0,0,0,0,0
82834,1087,196,443,0,0,0,0,0,0,0,0,0
82842,407,51,176,0,0,0,0,0,0,0,0,0
82859,0,0,0,10,5,4,0,0,0,0,0,0
82867,0,0,0,90,56,28,0,0,0,0,0,0
82875,0,0,0,237,88,54,0,0,0,0,0,0
82883,0,0,0,99,82,47,0,0,0,0,0,0
82909,0,0,0,118,104,64,0,0,0,0,0,0
82917,0,0,0,403,178,142,0,0,0,0,0,0
82933,252,181,145,0,2,0,0,0,0,0,0,0
82974,160,29,61,5,8,6,0,0,0,0,0,0
82982,0,0,0,40,11,21,0,0,0,0,0,0
83055,426,104,191,0,0,0,0,0,0,0,0,0
83097,1,32,5,13,26,26,0,0,0,0,0,0
83139,0,0,0,49,27,21,0,0,0,0,0,0
83162,2492,630,1190,0,0,0,0,0,0,0,0,0
83170,8261,1581,1105,4,0,4,0,0,0,0,0,0
83261,705,743,515,0,0,101,0,0,0,0,0,0
83287,0,0,0,159,80,23,0,0,0,0,0,0
83295,1977,1865,1049,3,0,43,0,0,0,0,0,0
83303,138,37,32,0,0,0,0,0,0,0,0,0
83311,133,78,43,0,0,19,0,0,0,0,0,0
83329,5,0,24,0,0,0,0,0,0,0,0,0
83337,0,0,0,100,88,36,0,0,0,0,0,0
83345,763,458,97,1,0,195,0,0,0,0,0,0
83352,1162,223,310,0,0,0,0,0,0,0,0,0
83386,121,27,55,0,0,0,0,0,0,0,0,0
83394,4,13,3,13,45,0,0,0,0,0,0,0
83402,0,0,0,34,28,18,0,0,0,0,0,0
83410,58,37,54,0,0,0,0,0,0,0,0,0
83436,5307,659,3493,0,0,0,0,0,0,0,0,1424
83444,0,0,0,55,20,23,0,0,0,0,0,0
83469,772,265,445,0,0,0,0,0,0,0,0,0
83501,0,0,0,383,134,247,0,0,0,0,0,0
83543,107,20,22,0,0,0,0,0,0,0,0,0
83568,0,0,0,17,8,47,0,0,0,0,0,0
83576,134,94,71,6,0,8,0,0,0,0,0,0
83584,4,2,0,267,194,83,0,0,0,0,0,0
83592,0,0,0,15,7,9,0,0,0,0,0,0
83600,210,124,56,0,0,0,0,0,0,0,0,0
83634,1188,677,424,1,1,0,0,0,0,0,0,0
83659,147,56,66,2,0,3,0,0,0,0,0,0
83675,0,0,0,126,85,69,0,0,0,0,0,0
83691,1130,334,416,1,0,1,0,0,0,0,0,0
83717,0,0,0,106,35,32,0,0,0,0,0,0
83725,650,276,309,0,0,0,0,0,0,0,0,0
83774,0,0,0,122,61,52,0,0,0,0,0,0
83782,0,0,0,206,141,114,0,0,0,0,0,0
83790,0,0,0,170,81,136,0,0,0,0,0,0
83808,0,0,0,72,13,9,0,0,0,0,0,0
83824,14,9,5,2,0,1,0,0,0,0,0,0
83907,66,22,28,0,0,1,0,0,0,0,0,0
83923,1661,511,607,0,0,0,0,0,0,0,0,0
83931,254,51,32,0,0,0,0,0,0,0,0,0
83949,10,5,2,0,0,1,0,0,0,0,0,0
83956,0,0,0,94,67,32,0,0,0,0,0,0
83998,0,0,0,23,21,2,0,0,0,0,0,0
84020,0,0,0,108,55,65,0,0,0,0,0,0
84038,278,150,109,0,0,0,0,0,0,0,0,0
84046,33,1,7,48,17,12,0,0,0,0,0,0
84079,2,4,5,27,28,17,0,0,0,0,0,0
84095,267,151,86,0,0,0,0,0,0,0,0,0
84103,2988,818,5826,0,1,1,0,0,0,0,0,0
84111,951,184,295,0,0,18,0,0,0,0,0,0
84129,1231,261,606,6,4,2,0,0,0,0,0,0
84137,0,0,9,124,69,46,0,0,0,0,0,0
84152,709,174,250,0,0,0,0,0,0,0,0,0
84160,2242,531,677,0,0,0,0,0,0,0,0,0
84178,999,454,338,0,0,2,0,0,0,0,0,0
84186,3477,1540,802,3,0,3,0,0,0,0,0,1235
84228,13,5,4,87,101,81,0,0,0,0,0,0
84236,881,377,312,4,0,10,0,0,0,0,0,0
84269,0,0,0,410,126,129,0,0,0,0,0,0
84277,0,0,0,0,0,12,0,0,0,0,0,0
84285,0,0,0,199,60,48,0,0,0,0,0,0
84319,2080,1595,774,10,16,134,0,0,0,0,0,0
84327,397,132,127,0,0,0,0,0,0,0,0,0
84376,4669,2133,2437,0,1,0,0,0,0,0,0,0
84442,2644,554,1654,0,0,1,0,0,0,0,0,0
84459,0,0,0,132,54,58,0,0,0,0,0,0
84491,200,57,134,0,0,6,0,0,0,0,0,0
84517,848,1131,310,1,1,0,0,0,0,0,0,0
84640,397,87,132,0,0,0,0,0,0,0,0,0
84657,391,119,495,738,242,813,0,0,0,0,0,0
84665,119,47,105,7,6,16,0,0,0,0,0,0
84673,229,193,112,78,56,53,0,0,0,0,0,0
84681,4045,1316,1224,0,0,0,0,0,0,0,0,0
84707,755,135,237,0,0,0,0,0,0,0,0,0
84715,588,267,353,0,0,0,0,0,0,0,0,0
84723,0,0,0,324,172,195,0,0,0,0,0,0
84731,0,0,0,69,36,27,0,0,0,0,0,0
84749,227,73,68,88,28,53,0,0,0,0,0,0
84756,5184,2056,831,10,45,17,0,0,0,0,0,0
84764,320,108,75,0,0,0,0,0,0,0,0,0
84772,1245,574,1594,0,0,0,0,0,0,0,0,0
84780,69,105,94,107,63,52,0,0,0,0,0,0
84798,342,238,117,0,0,0,0,0,0,0,0,0
84806,0,0,0,45,48,49,0,0,0,0,0,0
84814,23,37,48,0,0,0,0,0,0,0,0,0
84830,0,0,0,71,12,15,0,0,0,0,0,0
84848,0,0,0,58,59,53,0,0,0,0,0,0
84855,384,233,43,0,2,0,0,0,0,0,0,0
84863,119,80,39,0,2,2,0,0,0,0,0,0
84871,2,7,3,7,4,0,0,0,0,0,0,0
84889,0,0,0,83,44,18,0,0,0,0,0,0
84897,18,4,2,0,3,12,0,0,0,0,0,0
84905,16,17,7,314,81,97,0,0,0,0,0,0
84913,1853,725,507,0,0,0,0,0,0,0,0,0
84921,0,0,0,540,195,276,0,0,0,0,0,0
84939,891,310,286,3,1,0,0,0,0,0,0,0
84947,1040,401,1015,45,6,47,0,0,0,0,0,0
84954,2469,1041,1228,0,0,1,0,0,0,0,0,0
84962,0,0,0,407,210,153,0,0,0,0,0,0
84970,12,0,13,228,99,86,0,0,0,0,0,0
84988,343,187,196,1,0,3,0,0,0,0,0,0
84996,0,0,0,191,62,84,0,0,0,0,0,0
85001,94,184,218,0,0,0,0,0,0,0,0,0
85068,392,71,101,140,18,33,0,0,0,0,0,0
85175,969,334,264,2,0,1,0,0,0,0,0,0
85225,408,230,171,2,3,2,0,0,0,0,0,0
85233,3824,1498,2452,3,5,11,0,0,0,0,0,0
85282,375,235,200,0,0,0,0,0,0,0,0,0
85308,368,76,136,0,1,1,0,0,0,0,0,0
85340,787,158,273,10,27,22,0,0,0,0,0,0
85373,0,0,0,429,85,90,0,0,0,0,0,0
85381,461,454,266,0,0,2,0,0,0,0,0,0
85407,516,296,319,0,0,0,0,0,0,0,0,0
85423,281,89,139,0,0,0,0,0,0,0,0,0
85431,185,58,95,0,0,0,0,0,0,0,0,0
85449,26,14,6,103,25,27,0,0,0,0,0,0
85472,9,0,0,109,59,33,0,0,0,0,0,0
85498,292,46,107,2,0,2,0,0,0,0,0,0
85506,0,0,0,1,4,1,0,0,0,0,0,0
85522,200,55,65,0,0,1,0,0,0,0,0,0
85530,24,17,5,0,0,0,0,0,0,0,0,0
85548,0,0,0,41,6,17,0,0,0,0,0,0
85555,0,0,0,110,62,48,0,0,0,0,0,0
85605,431,299,99,0,0,0,0,0,0,0,0,0
85621,170,31,38,0,0,0,0,0,0,0,0,0
85639,0,0,0,137,81,40,0,0,0,0,0,0
85662,117,169,148,2,1,5,0,0,0,0,0,0
85704,194,51,80,0,0,0,0,0,0,0,0,0
85712,0,0,0,137,50,56,0,0,0,0,0,0
85720,44,21,7,8,6,0,0,0,0,0,0,0
85738,0,0,0,50,27,12,0,0,0,0,0,0
85746,1240,1547,674,3,1,28,0,0,0,0,0,0
85753,48,24,14,2,0,0,0,0,0,0,0,0
85795,65,10,14,0,0,0,0,0,0,0,0,0
85803,0,0,0,81,52,27,0,0,0,0,0,0
85811,181,57,72,0,0,1,0,0,0,0,0,0
85829,208,108,60,0,0,0,0,0,0,0,0,0
85837,120,36,46,0,4,1,0,0,0,0,0,0
85845,0,0,0,90,43,28,0,0,0,0,0,0
85860,453,112,129,6,1,4,0,0,0,0,0,0
85878,0,0,0,122,130,93,0,0,0,0,0,0
85894,3724,1228,1711,0,0,1,0,0,0,0,0,0
85902,294,174,109,0,0,0,0,0,0,0,0,0
85910,754,229,241,2,0,0,0,0,0,0,0,0
85928,129,120,146,45,32,34,0,0,0,0,0,0
85936,252,134,151,1,0,0,0,0,0,0,0,0
85944,185,94,117,102,93,81,0,0,0,0,0,0
85951,973,267,273,0,1,0,0,0,0,0,0,0
85969,247,77,162,16,0,15,0,0,0,0,0,0
85977,10,46,4,214,94,63,0,0,0,0,0,0
85985,651,249,171,0,0,0,0,0,0,0,0,0
85993,3,0,0,363,126,161,0,0,0,0,0,0
86009,286,263,259,2,0,0,0,0,0,0,0,0
86017,269,121,90,0,0,0,0,0,0,0,0,0
86090,123,89,50,0,0,0,0,0,0,0,0,0
86165,0,0,0,212,105,50,0,0,0,0,0,0
86173,526,211,163,0,0,0,0,0,0,0,0,0
86199,0,0,0,86,38,10,0,0,0,0,0,0
86207,0,0,0,15,5,16,0,0,0,0,0,0
86215,1,14,1,0,10,0,0,0,0,0,0,0
86223,0,0,0,18,7,16,0,0,0,0,0,0
86231,159,83,99,2,0,0,0,0,0,0,0,0
86249,426,116,135,5,5,2,0,0,0,0,0,0
86256,21,74,8,24,31,14,0,0,0,0,0,0
86264,169,87,69,0,0,0,0,0,0,0,0,0
86280,122,126,19,0,0,0,0,0,0,0,0,0
86306,104,34,29,181,76,77,0,0,0,0,0,0
86314,0,0,0,22,16,10,0,0,0,0,0,0
86322,156,64,35,0,0,0,0,0,0,0,0,0
86330,0,0,0,11,5,1,0,0,0,0,0,0
86355,0,0,0,72,38,26,0,0,0,0,0,0
86363,144,119,139,0,1,0,0,0,0,0,0,0
86371,0,0,0,90,57,34,0,0,0,0,0,0
86389,0,0,0,183,52,71,0,0,0,0,0,0
86397,0,0,0,21,9,4,0,0,0,0,0,0
86405,4,0,0,4,12,4,0,0,0,0,0,0
86413,1,2,8,10,29,24,0,0,0,0,0,0
86421,36,42,10,5,2,9,0,0,0,0,0,0
86439,54,19,36,0,0,60,0,0,0,0,0,0
86447,1408,1206,1953,0,4,0,0,0,0,0,0,0
86454,31,7,13,18,22,17,0,0,0,0,0,0
86496,103,23,19,346,61,59,0,0,0,0,0,0
86512,14,16,9,31,15,50,0,0,0,0,0,0
86520,0,0,0,26,16,8,0,0,0,0,0,0
86538,0,0,0,77,68,37,0,0,0,0,0,0
86546,0,0,0,177,96,52,0,0,0,0,0,0
86553,0,0,0,171,70,87,0,0,0,0,0,0
86561,39,26,16,3,0,1,0,0,0,0,0,0
86611,0,0,0,33,47,27,0,0,0,0,0,0
86629,174,64,100,0,0,0,0,0,0,0,0,0
86637,0,0,0,20,44,76,0,0,0,0,0,0
86645,0,0,0,17,22,13,0,0,0,0,0,0
86652,0,0,0,17,42,28,0,0,0,0,0,0
86660,89,78,35,22,14,5,0,0,0,0,0,0
86678,212,55,76,11,12,5,0,0,0,0,0,0
86686,0,0,0,132,83,60,0,0,0,0,0,0
86694,411,156,121,0,5,7,0,0,0,0,0,0
86702,0,0,0,8,5,1,0,0,0,0,0,0
86710,321,238,8,0,12,0,0,0,0,0,0,0
86728,270,76,173,0,0,3,0,0,0,0,0,0
86736,1740,548,318,0,0,0,0,0,0,0,0,0
86744,1,4,0,10,1,3,0,0,0,0,0,0
86769,1302,1314,801,0,0,0,0,0,0,0,0,0
86777,28,34,9,1,0,1,0,0,0,0,0,0
86793,32,34,25,0,0,0,0,0,0,0,0,0
86819,0,0,0,26,166,16,0,0,0,0,0,0
86827,0,0,0,104,40,53,0,0,0,0,0,0
86835,71,74,13,0,2,0,0,0,0,0,0,0
86843,336,99,85,0,0,0,0,0,0,0,0,0
86876,0,0,0,21,11,8,0,0,0,0,0,0
86884,0,0,0,13,26,12,0,0,0,0,0,0
86892,0,0,0,8,3,58,0,0,0,0,0,0
86900,0,0,0,4,8,3,0,0,0,0,0,0
86918,102,31,41,0,0,0,0,0,0,0,0,0
86926,0,0,0,15,15,5,0,0,0,0,0,0
86934,0,0,0,0,0,4,0,0,0,0,0,0
86991,769,241,151,0,0,0,0,0,0,0,0,0
87007,507,126,151,2,0,0,0,0,0,0,0,0
87015,2256,1272,1476,0,0,0,0,0,0,0,0,0
87023,0,0,0,48,35,16,0,0,0,0,0,0
87031,0,0,0,104,48,71,0,0,0,0,0,0
87064,0,0,0,199,166,36,0,0,0,0,0,0
87148,0,0,0,197,108,50,0,0,0,0,0,0
87171,387,171,149,0,0,0,0,0,0,0,0,0
87189,135,35,62,2,0,0,0,0,0,0,0,0
87197,0,0,0,44,31,12,0,0,0,0,0,0
87205,123,49,39,0,0,5,0,0,0,0,0,0
87213,0,0,0,161,88,41,0,0,0,0,0,0
87221,0,0,0,53,37,18,0,0,0,0,0,0
87239,24,0,11,99,103,50,0,0,0,0,0,0
87247,28,20,10,107,40,36,0,0,0,0,0,0
87270,1452,687,498,11,0,1,0,0,0,0,0,0
87296,559,188,208,6,0,4,0,0,0,0,0,0
87304,0,0,0,62,88,37,0,0,0,0,0,0
87346,152,52,30,5,8,3,0,0,0,0,0,0
87353,480,268,127,0,12,0,0,0,0,0,0,0
87361,0,0,0,167,55,67,0,0,0,0,0,0
87510,0,0,0,0,0,34,0,0,0,0,0,0
87593,0,6,0,0,26,0,0,0,0,0,0,0
87924,0,0,0,0,0,2,0,0,0,0,0,0
87932,0,0,0,68,40,27,0,0,0,0,0,0
87940,0,0,0,47,19,8,0,0,0,0,0,0
87957,4,27,5,38,13,13,0,0,0,0,0,0
87965,104,113,88,7,4,3,0,0,0,0,0,0
87973,0,0,0,72,50,29,0,0,0,0,0,0
87981,130,70,65,0,0,0,0,0,0,0,0,0
87999,0,0,0,185,84,62,0,0,0,0,0,0
88005,145,60,113,0,0,0,0,0,0,0,0,0
88013,0,0,0,15,72,4,0,0,0,0,0,0
88146,0,0,0,69,28,12,0,0,0,0,0,0
88153,161,80,55,66,34,17,0,0,0,0,0,0
88161,0,0,0,78,78,21,0,0,0,0,0,0
88179,132,43,54,6,5,1,0,0,0,0,0,0
88229,17,16,2,66,45,21,0,0,0,0,0,0
88245,20,15,4,19,9,6,0,0,0,0,0,0
88252,335,109,163,0,0,0,0,0,0,0,0,0
88260,13,33,2,60,9,28,0,0,0,0,0,0
88302,88,80,79,0,0,0,0,0,0,0,0,0
88336,33,20,21,66,30,44,0,0,0,0,0,0
88377,1,0,45,408,179,171,0,0,0,0,0,0
88385,402,172,177,64,27,14,0,0,0,0,0,0
88393,53,27,15,0,0,0,0,0,0,0,0,0
88419,140,66,78,2,0,0,0,0,0,0,0,0
88427,332,69,132,0,0,0,0,0,0,0,0,0
88518,1671,2520,664,0,0,0,0,0,0,0,0,0
88534,16779,3661,11692,0,0,6,0,0,0,0,0,0
88567,10956,199,15585,0,0,0,0,0,0,0,0,0
88625,36945,16766,19822,0,0,0,0,0,0,0,0,0
88708,3762,2672,6321,36,14,63,0,0,0,0,0,4228
88799,916,267,605,5,2,4,0,0,0,0,0,0
88807,903,375,323,7,0,0,0,0,0,0,0,0
