"co_ibge";"uf";"cidade";"bcg";"hepatiteb";"polio";"tetravalente";"rotavirus";"mes";"ano"
"353960";"SP";"Planalto";"7";"";"63";"";"77";"12";"2017"
"353970";"SP";"Platina";"1";"";"6";"";"5";"12";"2017"
"353980";"SP";"Poá";"563";"";"1781";"";"1889";"12";"2017"
"353990";"SP";"Poloni";"15";"";"72";"";"74";"12";"2017"
"354000";"SP";"Pompéia";"204";"";"233";"";"232";"12";"2017"
"354010";"SP";"Pongaí";"33";"";"34";"";"32";"12";"2017"
"354020";"SP";"Pontal";"585";"";"520";"";"563";"12";"2017"
"354025";"SP";"Pontalinda";"54";"";"35";"";"35";"12";"2017"
"354030";"SP";"Pontes Gestal";"3";"";"30";"";"30";"12";"2017"
"354040";"SP";"Populina";"52";"";"44";"";"44";"12";"2017"
"354050";"SP";"Porangaba";"79";"";"97";"";"83";"12";"2017"
"354060";"SP";"Porto Feliz";"1148";"";"926";"";"954";"12";"2017"
"354070";"SP";"Porto Ferreira";"519";"";"435";"";"416";"12";"2017"
"354075";"SP";"Potim";"189";"";"281";"";"279";"12";"2017"
"354080";"SP";"Potirendaba";"18";"";"181";"";"183";"12";"2017"
"354085";"SP";"Pracinha";"10";"";"18";"";"17";"12";"2017"
"354090";"SP";"Pradópolis";"274";"";"240";"";"256";"12";"2017"
"354100";"SP";"Praia Grande";"3435";"";"3067";"";"3121";"12";"2017"
"354105";"SP";"Pratânia";"86";"";"86";"";"79";"12";"2017"
"354110";"SP";"Presidente Alves";"3";"";"28";"";"31";"12";"2017"
"354120";"SP";"Presidente Bernardes";"129";"";"127";"";"141";"12";"2017"
"354130";"SP";"Presidente Epitácio";"428";"";"285";"";"8";"12";"2017"
"354140";"SP";"Presidente Prudente";"2997";"";"2635";"";"2617";"12";"2017"
"354150";"SP";"Presidente Venceslau";"443";"";"364";"";"387";"12";"2017"
"354160";"SP";"Promissão";"396";"";"409";"";"326";"12";"2017"
"354165";"SP";"Quadra";"2";"";"42";"";"47";"12";"2017"
"354170";"SP";"Quatá";"172";"";"169";"";"173";"12";"2017"
"354180";"SP";"Queiroz";"68";"";"58";"";"49";"12";"2017"
"354190";"SP";"Queluz";"24";"";"34";"";"48";"12";"2017"
"354200";"SP";"Quintana";"96";"";"86";"";"90";"12";"2017"
"354210";"SP";"Rafard";"3";"";"86";"";"91";"12";"2017"
"354220";"SP";"Rancharia";"421";"";"384";"";"386";"12";"2017"
"354230";"SP";"Redenção da Serra";"30";"";"33";"";"27";"12";"2017"
"354240";"SP";"Regente Feijó";"322";"";"249";"";"254";"12";"2017"
"354250";"SP";"Reginópolis";"23";"";"76";"";"82";"12";"2017"
"354260";"SP";"Registro";"1241";"";"1191";"";"1350";"12";"2017"
"354270";"SP";"Restinga";"135";"";"88";"";"91";"12";"2017"
"354280";"SP";"Ribeira";"3";"";"44";"";"40";"12";"2017"
"354290";"SP";"Ribeirão Bonito";"94";"";"142";"";"139";"12";"2017"
"354300";"SP";"Ribeirão Branco";"12";"";"250";"";"248";"12";"2017"
"354310";"SP";"Ribeirão Corrente";"9";"";"12";"";"9";"12";"2017"
"354323";"SP";"Ribeirão dos Índios";"35";"";"15";"";"17";"12";"2017"
"354320";"SP";"Ribeirão do Sul";"3";"";"6";"";"2";"12";"2017"
"354325";"SP";"Ribeirão Grande";"5";"";"82";"";"70";"12";"2017"
"354330";"SP";"Ribeirão Pires";"843";"";"1061";"";"1180";"12";"2017"
"354340";"SP";"Ribeirão Preto";"8170";"";"7390";"";"7317";"12";"2017"
"354360";"SP";"Rifaina";"16";"";"24";"";"28";"12";"2017"
"354370";"SP";"Rincão";"22";"";"107";"";"117";"12";"2017"
"354380";"SP";"Rinópolis";"93";"";"96";"";"94";"12";"2017"
"354390";"SP";"Rio Claro";"3652";"";"2108";"";"2152";"12";"2017"
"354400";"SP";"Rio das Pedras";"70";"";"333";"";"326";"12";"2017"
"354410";"SP";"Rio Grande da Serra";"519";"";"516";"";"681";"12";"2017"
"354420";"SP";"Riolândia";"32";"";"24";"";"27";"12";"2017"
"354350";"SP";"Riversul";"25";"";"71";"";"63";"12";"2017"
"354425";"SP";"Rosana";"247";"";"210";"";"229";"12";"2017"
"354430";"SP";"Roseira";"151";"";"264";"";"248";"12";"2017"
"354440";"SP";"Rubiácea";"77";"";"71";"";"67";"12";"2017"
"354450";"SP";"Rubinéia";"7";"";"25";"";"30";"12";"2017"
"354460";"SP";"Sabino";"56";"";"53";"";"50";"12";"2017"
"354470";"SP";"Sagres";"29";"";"19";"";"21";"12";"2017"
"354480";"SP";"Sales";"16";"";"72";"";"65";"12";"2017"
"354490";"SP";"Sales Oliveira";"125";"";"102";"";"112";"12";"2017"
"354500";"SP";"Salesópolis";"11";"";"225";"";"228";"12";"2017"
"354510";"SP";"Salmourão";"74";"";"61";"";"66";"12";"2017"
"354515";"SP";"Saltinho";"20";"";"82";"";"94";"12";"2017"
"354520";"SP";"Salto";"1856";"";"1394";"";"1411";"12";"2017"
"354530";"SP";"Salto de Pirapora";"298";"";"519";"";"461";"12";"2017"
"354540";"SP";"Salto Grande";"88";"";"94";"";"93";"12";"2017"
"354550";"SP";"Sandovalina";"68";"";"63";"";"59";"12";"2017"
"354560";"SP";"Santa Adélia";"33";"";"176";"";"172";"12";"2017"
"354570";"SP";"Santa Albertina";"7";"";"4";"";"6";"12";"2017"
"354580";"SP";"Santa Bárbara d'Oeste";"1564";"";"2474";"";"2403";"12";"2017"
"354600";"SP";"Santa Branca";"135";"";"151";"";"147";"12";"2017"
"354610";"SP";"Santa Clara d'Oeste";"29";"";"42";"";"33";"12";"2017"
"354620";"SP";"Santa Cruz da Conceição";"9";"";"9";"";"10";"12";"2017"
"354625";"SP";"Santa Cruz da Esperança";"36";"";"30";"";"32";"12";"2017"
"354630";"SP";"Santa Cruz das Palmeiras";"384";"";"408";"";"385";"12";"2017"
"354640";"SP";"Santa Cruz do Rio Pardo";"655";"";"519";"";"546";"12";"2017"
"354650";"SP";"Santa Ernestina";"";"";"54";"";"57";"12";"2017"
"354660";"SP";"Santa Fé do Sul";"304";"";"266";"";"272";"12";"2017"
"354670";"SP";"Santa Gertrudes";"7";"";"272";"";"308";"12";"2017"
"354680";"SP";"Santa Isabel";"665";"";"551";"";"596";"12";"2017"
"354690";"SP";"Santa Lúcia";"23";"";"120";"";"124";"12";"2017"
"354700";"SP";"Santa Maria da Serra";"29";"";"72";"";"63";"12";"2017"
"354710";"SP";"Santa Mercedes";"33";"";"39";"";"36";"12";"2017"
"354720";"SP";"Santana da Ponte Pensa";"23";"";"13";"";"17";"12";"2017"
"354730";"SP";"Santana de Parnaíba";"1484";"";"1750";"";"1859";"12";"2017"
"354740";"SP";"Santa Rita d'Oeste";"24";"";"30";"";"32";"12";"2017"
"354750";"SP";"Santa Rita do Passa Quatro";"278";"";"254";"";"226";"12";"2017"
"354760";"SP";"Santa Rosa de Viterbo";"213";"";"235";"";"260";"12";"2017"
"354765";"SP";"Santa Salete";"29";"";"37";"";"35";"12";"2017"
"354770";"SP";"Santo Anastácio";"163";"";"149";"";"165";"12";"2017"
"354780";"SP";"Santo André";"8198";"";"6639";"";"7019";"12";"2017"
"354790";"SP";"Santo Antônio da Alegria";"84";"";"78";"";"74";"12";"2017"
"354800";"SP";"Santo Antônio de Posse";"280";"";"274";"";"271";"12";"2017"
"354805";"SP";"Santo Antônio do Aracanguá";"5";"";"2";"";"4";"12";"2017"
"354810";"SP";"Santo Antônio do Jardim";"70";"";"59";"";"56";"12";"2017"
"354820";"SP";"Santo Antônio do Pinhal";"94";"";"87";"";"82";"12";"2017"
"354830";"SP";"Santo Expedito";"40";"";"30";"";"27";"12";"2017"
"354840";"SP";"Santópolis do Aguapeí";"61";"";"93";"";"96";"12";"2017"
"354850";"SP";"Santos";"7645";"";"4219";"";"3822";"12";"2017"
"354860";"SP";"São Bento do Sapucaí";"111";"";"95";"";"101";"12";"2017"
"354870";"SP";"São Bernardo do Campo";"9375";"";"9958";"";"10086";"12";"2017"
"354880";"SP";"São Caetano do Sul";"1475";"";"1514";"";"1676";"12";"2017"
"354890";"SP";"São Carlos";"1088";"";"1844";"";"2019";"12";"2017"
"354900";"SP";"São Francisco";"31";"";"27";"";"31";"12";"2017"
"354910";"SP";"São João da Boa Vista";"827";"";"904";"";"922";"12";"2017"
"354920";"SP";"São João das Duas Pontes";"18";"";"14";"";"21";"12";"2017"
"354925";"SP";"São João de Iracema";"14";"";"23";"";"22";"12";"2017"
"354930";"SP";"São João do Pau d'Alho";"28";"";"13";"";"23";"12";"2017"
"354940";"SP";"São Joaquim da Barra";"951";"";"883";"";"885";"12";"2017"
"354950";"SP";"São José da Bela Vista";"108";"";"59";"";"103";"12";"2017"
"354960";"SP";"São José do Barreiro";"56";"";"40";"";"60";"12";"2017"
"354970";"SP";"São José do Rio Pardo";"686";"";"575";"";"577";"12";"2017"
"354980";"SP";"São José do Rio Preto";"9632";"";"5178";"";"5077";"12";"2017"
"354990";"SP";"São José dos Campos";"14683";"";"8077";"";"4860";"12";"2017"
"354995";"SP";"São Lourenço da Serra";"185";"";"170";"";"197";"12";"2017"
"355000";"SP";"São Luís do Paraitinga";"83";"";"91";"";"99";"12";"2017"
"355010";"SP";"São Manuel";"394";"";"460";"";"469";"12";"2017"
"355020";"SP";"São Miguel Arcanjo";"145";"";"574";"";"527";"12";"2017"
"355030";"SP";"São Paulo";"131272";"";"53801";"";"22046";"12";"2017"
"355040";"SP";"São Pedro";"300";"";"379";"";"345";"12";"2017"
"355050";"SP";"São Pedro do Turvo";"65";"";"62";"";"62";"12";"2017"
"355060";"SP";"São Roque";"1824";"";"1051";"";"1039";"12";"2017"
"355070";"SP";"São Sebastião";"1094";"";"1471";"";"1438";"12";"2017"
"355080";"SP";"São Sebastião da Grama";"96";"";"116";"";"98";"12";"2017"
"355090";"SP";"São Simão";"199";"";"175";"";"160";"12";"2017"
"355100";"SP";"São Vicente";"3480";"";"3227";"";"3192";"12";"2017"
"355110";"SP";"Sarapuí";"26";"";"105";"";"107";"12";"2017"
"355120";"SP";"Sarutaiá";"62";"";"47";"";"43";"12";"2017"
"355130";"SP";"Sebastianópolis do Sul";"14";"";"35";"";"35";"12";"2017"
"355140";"SP";"Serra Azul";"136";"";"93";"";"99";"12";"2017"
"355150";"SP";"Serrana";"1004";"";"929";"";"941";"12";"2017"
"355160";"SP";"Serra Negra";"320";"";"311";"";"296";"12";"2017"
"355170";"SP";"Sertãozinho";"1608";"";"1445";"";"1421";"12";"2017"
"355180";"SP";"Sete Barras";"201";"";"195";"";"199";"12";"2017"
"355190";"SP";"Severínia";"162";"";"191";"";"185";"12";"2017"
"355200";"SP";"Silveiras";"94";"";"78";"";"77";"12";"2017"
"355210";"SP";"Socorro";"335";"";"383";"";"339";"12";"2017"
"355220";"SP";"Sorocaba";"12525";"";"9037";"";"8584";"12";"2017"
"355230";"SP";"Sud Mennucci";"123";"";"81";"";"114";"12";"2017"
"355240";"SP";"Sumaré";"3865";"";"3304";"";"3533";"12";"2017"
"355255";"SP";"Suzanápolis";"";"";"";"";"";"12";"2017"
"355250";"SP";"Suzano";"4443";"";"4209";"";"4187";"12";"2017"
"355260";"SP";"Tabapuã";"15";"";"105";"";"112";"12";"2017"
"355270";"SP";"Tabatinga";"253";"";"218";"";"216";"12";"2017"
"355280";"SP";"Taboão da Serra";"4718";"";"4839";"";"5194";"12";"2017"
"355290";"SP";"Taciba";"79";"";"77";"";"71";"12";"2017"
"355300";"SP";"Taguaí";"190";"";"155";"";"157";"12";"2017"
"355310";"SP";"Taiaçu";"14";"";"52";"";"43";"12";"2017"
"355320";"SP";"Taiúva";"17";"";"52";"";"47";"12";"2017"
"355330";"SP";"Tambaú";"171";"";"204";"";"181";"12";"2017"
"355340";"SP";"Tanabi";"27";"";"228";"";"227";"12";"2017"
"355350";"SP";"Tapiraí";"13";"";"92";"";"90";"12";"2017"
"355360";"SP";"Tapiratiba";"101";"";"126";"";"133";"12";"2017"
"355365";"SP";"Taquaral";"19";"";"25";"";"27";"12";"2017"
"355370";"SP";"Taquaritinga";"632";"";"587";"";"559";"12";"2017"
"355380";"SP";"Taquarituba";"267";"";"285";"";"295";"12";"2017"
"355385";"SP";"Taquarivaí";"3";"";"87";"";"93";"12";"2017"
"355390";"SP";"Tarabai";"85";"";"81";"";"78";"12";"2017"
"355395";"SP";"Tarumã";"43";"";"201";"";"206";"12";"2017"
"355400";"SP";"Tatuí";"252";"";"775";"";"769";"12";"2017"
"355410";"SP";"Taubaté";"3540";"";"3217";"";"3395";"12";"2017"
"355420";"SP";"Tejupá";"57";"";"78";"";"84";"12";"2017"
"355430";"SP";"Teodoro Sampaio";"316";"";"202";"";"268";"12";"2017"
"355440";"SP";"Terra Roxa";"95";"";"75";"";"89";"12";"2017"
"355450";"SP";"Tietê";"486";"";"561";"";"413";"12";"2017"
"355460";"SP";"Timburi";"17";"";"37";"";"40";"12";"2017"
"355465";"SP";"Torre de Pedra";"54";"";"54";"";"52";"12";"2017"
"355470";"SP";"Torrinha";"108";"";"105";"";"113";"12";"2017"
"355475";"SP";"Trabiju";"1";"";"20";"";"22";"12";"2017"
"355480";"SP";"Tremembé";"34";"";"42";"";"39";"12";"2017"
"355490";"SP";"Três Fronteiras";"4";"";"47";"";"49";"12";"2017"
"355495";"SP";"Tuiuti";"11";"";"72";"";"76";"12";"2017"
"355500";"SP";"Tupã";"735";"";"645";"";"654";"12";"2017"
"355510";"SP";"Tupi Paulista";"150";"";"144";"";"151";"12";"2017"
"355520";"SP";"Turiúba";"17";"";"24";"";"21";"12";"2017"
"355530";"SP";"Turmalina";"19";"";"11";"";"9";"12";"2017"
"355535";"SP";"Ubarana";"29";"";"94";"";"86";"12";"2017"
"355540";"SP";"Ubatuba";"1078";"";"744";"";"763";"12";"2017"
"355550";"SP";"Ubirajara";"90";"";"86";"";"83";"12";"2017"
"355560";"SP";"Uchoa";"12";"";"93";"";"111";"12";"2017"
"355570";"SP";"União Paulista";"3";"";"22";"";"21";"12";"2017"
"355580";"SP";"Urânia";"58";"";"58";"";"56";"12";"2017"
"355590";"SP";"Uru";"12";"";"10";"";"11";"12";"2017"
"355600";"SP";"Urupês";"15";"";"159";"";"136";"12";"2017"
"355610";"SP";"Valentim Gentil";"44";"";"186";"";"189";"12";"2017"
"355620";"SP";"Valinhos";"2084";"";"1899";"";"2114";"12";"2017"
"355630";"SP";"Valparaíso";"347";"";"301";"";"301";"12";"2017"
"355635";"SP";"Vargem";"82";"";"168";"";"174";"12";"2017"
"355640";"SP";"Vargem Grande do Sul";"527";"";"500";"";"514";"12";"2017"
"355645";"SP";"Vargem Grande Paulista";"317";"";"585";"";"597";"12";"2017"
"355650";"SP";"Várzea Paulista";"1502";"";"1332";"";"1278";"12";"2017"
"355660";"SP";"Vera Cruz";"76";"";"86";"";"79";"12";"2017"
"355670";"SP";"Vinhedo";"833";"";"811";"";"816";"12";"2017"
"355680";"SP";"Viradouro";"166";"";"354";"";"348";"12";"2017"
"355690";"SP";"Vista Alegre do Alto";"24";"";"105";"";"109";"12";"2017"
"355695";"SP";"Vitória Brasil";"16";"";"20";"";"19";"12";"2017"
"355700";"SP";"Votorantim";"1363";"";"1221";"";"1151";"12";"2017"
"355710";"SP";"Votuporanga";"2180";"";"937";"";"978";"12";"2017"
"355715";"SP";"Zacarias";"1";"";"22";"";"22";"12";"2017"
"170025";"TO";"Abreulândia";"24";"";"39";"";"34";"12";"2017"
"170030";"TO";"Aguiarnópolis";"62";"";"65";"";"61";"12";"2017"
"170035";"TO";"Aliança do Tocantins";"94";"";"89";"";"87";"12";"2017"
"170040";"TO";"Almas";"93";"";"84";"";"97";"12";"2017"
"170070";"TO";"Alvorada";"144";"";"127";"";"127";"12";"2017"
"170100";"TO";"Ananás";"142";"";"157";"";"151";"12";"2017"
"170105";"TO";"Angico";"38";"";"45";"";"43";"12";"2017"
"170110";"TO";"Aparecida do Rio Negro";"91";"";"70";"";"70";"12";"2017"
"170130";"TO";"Aragominas";"77";"";"54";"";"59";"12";"2017"
"170190";"TO";"Araguacema";"103";"";"94";"";"97";"12";"2017"
"170200";"TO";"Araguaçu";"115";"";"108";"";"107";"12";"2017"
"170210";"TO";"Araguaína";"3345";"";"2441";"";"2475";"12";"2017"
"170215";"TO";"Araguanã";"102";"";"78";"";"71";"12";"2017"
"170220";"TO";"Araguatins";"642";"";"469";"";"516";"12";"2017"
"170230";"TO";"Arapoema";"110";"";"87";"";"96";"12";"2017"
"170240";"TO";"Arraias";"119";"";"124";"";"124";"12";"2017"
"170255";"TO";"Augustinópolis";"342";"";"289";"";"263";"12";"2017"
"170270";"TO";"Aurora do Tocantins";"43";"";"35";"";"40";"12";"2017"
"170290";"TO";"Axixá do Tocantins";"158";"";"163";"";"156";"12";"2017"
"170300";"TO";"Babaçulândia";"111";"";"84";"";"91";"12";"2017"
"170305";"TO";"Bandeirantes do Tocantins";"55";"";"49";"";"50";"12";"2017"
"170307";"TO";"Barra do Ouro";"104";"";"73";"";"78";"12";"2017"
"170310";"TO";"Barrolândia";"82";"";"79";"";"86";"12";"2017"
"170320";"TO";"Bernardo Sayão";"70";"";"68";"";"69";"12";"2017"
"170330";"TO";"Bom Jesus do Tocantins";"129";"";"82";"";"92";"12";"2017"
"170360";"TO";"Brasilândia do Tocantins";"28";"";"40";"";"33";"12";"2017"
"170370";"TO";"Brejinho de Nazaré";"70";"";"68";"";"64";"12";"2017"
"170380";"TO";"Buriti do Tocantins";"164";"";"120";"";"148";"12";"2017"
"170382";"TO";"Cachoeirinha";"20";"";"29";"";"27";"12";"2017"
"170384";"TO";"Campos Lindos";"142";"";"161";"";"152";"12";"2017"
"170386";"TO";"Cariri do Tocantins";"43";"";"63";"";"64";"12";"2017"
"170388";"TO";"Carmolândia";"41";"";"45";"";"40";"12";"2017"
"170389";"TO";"Carrasco Bonito";"85";"";"56";"";"48";"12";"2017"
"170390";"TO";"Caseara";"71";"";"68";"";"72";"12";"2017"
"170410";"TO";"Centenário";"31";"";"28";"";"31";"12";"2017"
"170510";"TO";"Chapada da Natividade";"14";"";"30";"";"29";"12";"2017"
"170460";"TO";"Chapada de Areia";"16";"";"14";"";"17";"12";"2017"
"170550";"TO";"Colinas do Tocantins";"582";"";"525";"";"518";"12";"2017"
"171670";"TO";"Colméia";"139";"";"103";"";"110";"12";"2017"
"170555";"TO";"Combinado";"86";"";"64";"";"77";"12";"2017"
"170560";"TO";"Conceição do Tocantins";"58";"";"61";"";"64";"12";"2017"
"170600";"TO";"Couto Magalhães";"77";"";"72";"";"53";"12";"2017"
"170610";"TO";"Cristalândia";"98";"";"105";"";"102";"12";"2017"
"170625";"TO";"Crixás do Tocantins";"13";"";"15";"";"9";"12";"2017"
"170650";"TO";"Darcinópolis";"25";"";"68";"";"68";"12";"2017"
"170700";"TO";"Dianópolis";"382";"";"240";"";"224";"12";"2017"
"170710";"TO";"Divinópolis do Tocantins";"131";"";"111";"";"125";"12";"2017"
"170720";"TO";"Dois Irmãos do Tocantins";"46";"";"68";"";"69";"12";"2017"
"170730";"TO";"Dueré";"56";"";"51";"";"42";"12";"2017"
"170740";"TO";"Esperantina";"223";"";"133";"";"144";"12";"2017"
"170755";"TO";"Fátima";"81";"";"67";"";"58";"12";"2017"
"170765";"TO";"Figueirópolis";"43";"";"58";"";"64";"12";"2017"
"170770";"TO";"Filadélfia";"140";"";"98";"";"91";"12";"2017"
"170820";"TO";"Formoso do Araguaia";"225";"";"231";"";"219";"12";"2017"
"170825";"TO";"Fortaleza do Tabocão";"49";"";"45";"";"38";"12";"2017"
"170830";"TO";"Goianorte";"45";"";"45";"";"51";"12";"2017"
"170900";"TO";"Goiatins";"250";"";"198";"";"186";"12";"2017"
"170930";"TO";"Guaraí";"505";"";"262";"";"260";"12";"2017"
"170950";"TO";"Gurupi";"1664";"";"1117";"";"1151";"12";"2017"
"170980";"TO";"Ipueiras";"21";"";"26";"";"25";"12";"2017"
"171050";"TO";"Itacajá";"131";"";"103";"";"116";"12";"2017"
"171070";"TO";"Itaguatins";"46";"";"52";"";"55";"12";"2017"
"171090";"TO";"Itapiratins";"43";"";"51";"";"48";"12";"2017"
"171110";"TO";"Itaporã do Tocantins";"37";"";"40";"";"43";"12";"2017"
"171150";"TO";"Jaú do Tocantins";"22";"";"30";"";"37";"12";"2017"
"171180";"TO";"Juarina";"34";"";"38";"";"40";"12";"2017"
"171190";"TO";"Lagoa da Confusão";"230";"";"216";"";"217";"12";"2017"
"171195";"TO";"Lagoa do Tocantins";"62";"";"64";"";"62";"12";"2017"
"171200";"TO";"Lajeado";"18";"";"46";"";"39";"12";"2017"
"171215";"TO";"Lavandeira";"18";"";"24";"";"16";"12";"2017"
"171240";"TO";"Lizarda";"12";"";"52";"";"53";"12";"2017"
"171245";"TO";"Luzinópolis";"42";"";"48";"";"46";"12";"2017"
"171250";"TO";"Marianópolis do Tocantins";"28";"";"43";"";"45";"12";"2017"
"171270";"TO";"Mateiros";"45";"";"39";"";"41";"12";"2017"
"171280";"TO";"Maurilândia do Tocantins";"48";"";"40";"";"47";"12";"2017"
"171320";"TO";"Miracema do Tocantins";"305";"";"243";"";"256";"12";"2017"
"171330";"TO";"Miranorte";"144";"";"163";"";"166";"12";"2017"
"171360";"TO";"Monte do Carmo";"125";"";"88";"";"98";"12";"2017"
"171370";"TO";"Monte Santo do Tocantins";"46";"";"38";"";"34";"12";"2017"
"171395";"TO";"Muricilândia";"65";"";"49";"";"46";"12";"2017"
"171420";"TO";"Natividade";"109";"";"111";"";"107";"12";"2017"
"171430";"TO";"Nazaré";"67";"";"60";"";"63";"12";"2017"
"171488";"TO";"Nova Olinda";"162";"";"160";"";"174";"12";"2017"
"171500";"TO";"Nova Rosalândia";"86";"";"55";"";"67";"12";"2017"
"171510";"TO";"Novo Acordo";"107";"";"60";"";"68";"12";"2017"
"171515";"TO";"Novo Alegre";"27";"";"21";"";"20";"12";"2017"
"171525";"TO";"Novo Jardim";"42";"";"39";"";"43";"12";"2017"
"171550";"TO";"Oliveira de Fátima";"35";"";"33";"";"37";"12";"2017"
"172100";"TO";"Palmas";"4806";"";"3844";"";"4074";"12";"2017"
"171570";"TO";"Palmeirante";"76";"";"60";"";"64";"12";"2017"
"171380";"TO";"Palmeiras do Tocantins";"89";"";"69";"";"80";"12";"2017"
"171575";"TO";"Palmeirópolis";"82";"";"78";"";"71";"12";"2017"
"171610";"TO";"Paraíso do Tocantins";"933";"";"717";"";"768";"12";"2017"
"171620";"TO";"Paranã";"148";"";"144";"";"149";"12";"2017"
"171630";"TO";"Pau D'Arco";"73";"";"73";"";"66";"12";"2017"
"171650";"TO";"Pedro Afonso";"340";"";"209";"";"235";"12";"2017"
"171660";"TO";"Peixe";"89";"";"108";"";"117";"12";"2017"
"171665";"TO";"Pequizeiro";"38";"";"47";"";"53";"12";"2017"
"171700";"TO";"Pindorama do Tocantins";"61";"";"50";"";"49";"12";"2017"
"171720";"TO";"Piraquê";"50";"";"37";"";"30";"12";"2017"
"171750";"TO";"Pium";"106";"";"95";"";"88";"12";"2017"
"171780";"TO";"Ponte Alta do Bom Jesus";"38";"";"62";"";"47";"12";"2017"
"171790";"TO";"Ponte Alta do Tocantins";"45";"";"111";"";"128";"12";"2017"
"171800";"TO";"Porto Alegre do Tocantins";"32";"";"48";"";"39";"12";"2017"
"171820";"TO";"Porto Nacional";"1109";"";"825";"";"873";"12";"2017"
"171830";"TO";"Praia Norte";"58";"";"104";"";"96";"12";"2017"
"171840";"TO";"Presidente Kennedy";"51";"";"46";"";"53";"12";"2017"
"171845";"TO";"Pugmil";"47";"";"43";"";"46";"12";"2017"
"171850";"TO";"Recursolândia";"63";"";"50";"";"53";"12";"2017"
"171855";"TO";"Riachinho";"8";"";"5";"";"8";"12";"2017"
"171865";"TO";"Rio da Conceição";"46";"";"44";"";"40";"12";"2017"
"171870";"TO";"Rio dos Bois";"21";"";"40";"";"40";"12";"2017"
"171875";"TO";"Rio Sono";"69";"";"63";"";"54";"12";"2017"
"171880";"TO";"Sampaio";"82";"";"81";"";"63";"12";"2017"
"171884";"TO";"Sandolândia";"6";"";"2";"";"2";"12";"2017"
"171886";"TO";"Santa Fé do Araguaia";"98";"";"97";"";"87";"12";"2017"
"171888";"TO";"Santa Maria do Tocantins";"54";"";"46";"";"47";"12";"2017"
"171889";"TO";"Santa Rita do Tocantins";"43";"";"26";"";"27";"12";"2017"
"171890";"TO";"Santa Rosa do Tocantins";"90";"";"80";"";"74";"12";"2017"
"171900";"TO";"Santa Tereza do Tocantins";"73";"";"57";"";"51";"12";"2017"
"172000";"TO";"Santa Terezinha do Tocantins";"41";"";"36";"";"37";"12";"2017"
"172010";"TO";"São Bento do Tocantins";"75";"";"55";"";"67";"12";"2017"
"172015";"TO";"São Félix do Tocantins";"27";"";"24";"";"24";"12";"2017"
"172020";"TO";"São Miguel do Tocantins";"128";"";"163";"";"149";"12";"2017"
"172025";"TO";"São Salvador do Tocantins";"26";"";"41";"";"32";"12";"2017"
"172030";"TO";"São Sebastião do Tocantins";"61";"";"53";"";"54";"12";"2017"
"172049";"TO";"São Valério";"71";"";"45";"";"54";"12";"2017"
"172065";"TO";"Silvanópolis";"68";"";"78";"";"69";"12";"2017"
"172080";"TO";"Sítio Novo do Tocantins";"172";"";"153";"";"155";"12";"2017"
"172085";"TO";"Sucupira";"10";"";"19";"";"13";"12";"2017"
"172090";"TO";"Taguatinga";"102";"";"152";"";"166";"12";"2017"
"172093";"TO";"Taipas do Tocantins";"24";"";"21";"";"19";"12";"2017"
"172097";"TO";"Talismã";"39";"";"31";"";"39";"12";"2017"
"172110";"TO";"Tocantínia";"195";"";"161";"";"179";"12";"2017"
"172120";"TO";"Tocantinópolis";"519";"";"405";"";"426";"12";"2017"
"172125";"TO";"Tupirama";"22";"";"25";"";"34";"12";"2017"
